subset,file,split,label,n_cycles,n_cycles_after,repro_denom,repro_both,branch_repo,label_gt_ncycles,cycle_number_at_label,soh_at_label_repo,soh_before_repo,max_soh_after_repo,n_above_after_repo,first_crossing_repo,last_crossing_repo,soh_at_label_dis1,soh_before_dis1,max_soh_after_dis1,n_above_after_dis1,first_crossing_dis1,last_crossing_dis1,soh_at_label,soh_before,max_soh_after,n_above_after,last_crossing,first_crossing
ISU_ILCC,ISU-ILCC_G45C2.pkl,val,502,5296,4794,dis1,False,first_cross,False,502.0,0.79616,0.7978,0.80787,2.0,498.0,524.0,0.79923,0.80087,0.81098,4.0,502.0,526.0,0.79923,0.80087,0.81098,4.0,526.0,502.0
ISU_ILCC,ISU-ILCC_G12C1.pkl,val,1560,3281,1721,dis1,False,first_cross,False,1560.0,0.78979,0.79319,0.80985,24.0,1505.0,1799.0,0.79909,0.80254,0.81939,104.0,1560.0,1799.0,0.79909,0.80254,0.81939,104.0,1799.0,1560.0
ISU_ILCC,ISU-ILCC_G52C2.pkl,val,519,1895,1376,dis1,False,first_cross,False,519.0,0.79299,0.79549,0.79409,0.0,509.0,509.0,0.79935,0.80187,0.80046,2.0,519.0,551.0,0.79935,0.80187,0.80046,2.0,551.0,519.0
ISU_ILCC,ISU-ILCC_G29C3.pkl,train,1309,4246,2937,dis1,False,first_cross,False,1309.0,0.81703,0.81789,0.82052,138.0,1409.0,1630.0,0.79985,0.80069,0.80327,3.0,1309.0,1439.0,0.79985,0.80069,0.80327,3.0,1439.0,1309.0
ISU_ILCC,ISU-ILCC_G46C4.pkl,train,520,6206,5686,dis1,False,first_cross,False,520.0,0.80004,0.80155,0.80148,1.0,522.0,522.0,0.79867,0.80018,0.8001,1.0,520.0,522.0,0.79867,0.80018,0.8001,1.0,522.0,520.0
ISU_ILCC,ISU-ILCC_G52C3.pkl,test,661,2128,1467,repo,True,first_cross,False,661.0,0.79076,0.80624,0.80927,23.0,661.0,686.0,0.79365,0.80919,0.81223,29.0,661.0,696.0,0.79076,0.80624,0.80927,23.0,686.0,661.0
ISU_ILCC,ISU-ILCC_G62C2.pkl,train,855,6700,5845,dis1,False,first_cross,False,855.0,0.81011,0.81124,0.81199,20.0,876.0,876.0,0.79965,0.80077,0.80151,2.0,855.0,858.0,0.79965,0.80077,0.80151,2.0,858.0,855.0
ISU_ILCC,ISU-ILCC_G37C1.pkl,test,698,947,249,repo,False,first_cross,False,698.0,0.79945,0.80028,0.79774,0.0,698.0,698.0,0.73736,0.73813,0.73579,0.0,554.0,558.0,0.79945,0.80028,0.79774,0.0,698.0,698.0
ISU_ILCC,ISU-ILCC_G33C4.pkl,train,1472,5009,3537,dis1,False,first_cross,False,1472.0,0.80494,0.80835,0.8354,35.0,1485.0,1597.0,0.79926,0.80264,0.8295,18.0,1472.0,1591.0,0.79926,0.80264,0.8295,18.0,1591.0,1472.0
ISU_ILCC,ISU-ILCC_G32C2.pkl,train,1354,5857,4503,dis1,False,first_cross,False,1354.0,0.80818,0.80897,0.85722,133.0,1400.0,1671.0,0.79974,0.80052,0.84827,53.0,1354.0,1607.0,0.79974,0.80052,0.84827,53.0,1607.0,1354.0
ISU_ILCC,ISU-ILCC_G35C1.pkl,train,647,1142,495,repo,False,first_cross,False,647.0,0.79711,0.80183,0.80212,2.0,647.0,650.0,0.72852,0.73284,0.73311,0.0,484.0,496.0,0.79711,0.80183,0.80212,2.0,650.0,647.0
ISU_ILCC,ISU-ILCC_G10C2.pkl,val,842,2358,1516,dis1,False,first_cross,False,842.0,0.79544,0.804,0.81881,50.0,828.0,1032.0,0.79871,0.8073,0.82218,84.0,842.0,1140.0,0.79871,0.8073,0.82218,84.0,1140.0,842.0
ISU_ILCC,ISU-ILCC_G30C3.pkl,train,664,2002,1338,repo,True,first_cross,False,664.0,0.72086,0.80394,0.80398,10.0,664.0,678.0,0.72316,0.80651,0.80655,19.0,664.0,685.0,0.72086,0.80394,0.80398,10.0,678.0,664.0
ISU_ILCC,ISU-ILCC_G33C2.pkl,test,1500,5746,4246,dis1,False,first_cross,False,1500.0,0.80847,0.80982,0.8331,43.0,1523.0,1618.0,0.7997,0.80104,0.82406,13.0,1500.0,1611.0,0.7997,0.80104,0.82406,13.0,1611.0,1500.0
ISU_ILCC,ISU-ILCC_G4C4.pkl,train,1112,2124,1012,dis1,False,first_cross,False,1112.0,0.80233,0.80473,0.81991,37.0,1123.0,1284.0,0.79961,0.80201,0.81714,19.0,1112.0,1284.0,0.79961,0.80201,0.81714,19.0,1284.0,1112.0
ISU_ILCC,ISU-ILCC_G32C4.pkl,train,1569,5794,4225,dis1,False,first_cross,False,1569.0,0.80621,0.80722,0.85823,171.0,1680.0,2017.0,0.79962,0.80062,0.85122,115.0,1569.0,2015.0,0.79962,0.80062,0.85122,115.0,2015.0,1569.0
ISU_ILCC,ISU-ILCC_G60C1.pkl,train,515,3740,3225,,False,first_cross,False,515.0,0.79315,0.79699,0.7951,0.0,502.0,511.0,0.79692,0.80078,0.79888,0.0,513.0,515.0,,,,,,
ISU_ILCC,ISU-ILCC_G18C4.pkl,train,1597,3632,2035,dis1,False,first_cross,False,1597.0,0.78717,0.78995,0.83001,88.0,1577.0,1916.0,0.7994,0.80222,0.84291,196.0,1597.0,2111.0,0.7994,0.80222,0.84291,196.0,2111.0,1597.0
ISU_ILCC,ISU-ILCC_G52C4.pkl,train,755,2269,1514,dis1,False,first_cross,False,755.0,0.79208,0.79298,0.80041,1.0,712.0,786.0,0.79961,0.80051,0.80802,27.0,755.0,790.0,0.79961,0.80051,0.80802,27.0,790.0,755.0
ISU_ILCC,ISU-ILCC_G62C3.pkl,train,715,6861,6146,dis1,False,first_cross,False,715.0,0.79838,0.79971,0.80282,3.0,714.0,804.0,0.79963,0.80096,0.80408,9.0,715.0,805.0,0.79963,0.80096,0.80408,9.0,805.0,715.0
ISU_ILCC,ISU-ILCC_G56C3.pkl,train,1025,3690,2665,dis1,False,first_cross,False,1025.0,0.80317,0.80467,0.80606,20.0,1035.0,1109.0,0.79887,0.80036,0.80175,7.0,1025.0,1108.0,0.79887,0.80036,0.80175,7.0,1108.0,1025.0
ISU_ILCC,ISU-ILCC_G64C4.pkl,train,597,4357,3760,repo,False,first_cross,False,597.0,0.7998,0.80084,0.80042,1.0,597.0,601.0,0.77571,0.77673,0.77632,0.0,544.0,557.0,0.7998,0.80084,0.80042,1.0,601.0,597.0
ISU_ILCC,ISU-ILCC_G61C4.pkl,test,1164,6411,5247,dis1,False,first_cross,False,1164.0,0.82176,0.82397,0.8226,76.0,1227.0,1334.0,0.799,0.80115,0.79981,0.0,1164.0,1164.0,0.799,0.80115,0.79981,0.0,1164.0,1164.0
ISU_ILCC,ISU-ILCC_G25C3.pkl,train,935,3037,2102,dis1,False,first_cross,False,935.0,0.80027,0.80302,0.81816,16.0,937.0,996.0,0.79979,0.80253,0.81766,15.0,935.0,996.0,0.79979,0.80253,0.81766,15.0,996.0,935.0
ISU_ILCC,ISU-ILCC_G47C2.pkl,train,1334,7478,6144,dis1,False,first_cross,False,1334.0,0.82267,0.82593,0.83822,162.0,1494.0,1505.0,0.79936,0.80253,0.81447,31.0,1334.0,1461.0,0.79936,0.80253,0.81447,31.0,1461.0,1334.0
ISU_ILCC,ISU-ILCC_G61C2.pkl,train,836,7487,6651,dis1,False,first_cross,False,836.0,0.81223,0.84697,0.85009,231.0,1055.0,1141.0,0.7851,0.81867,0.82169,116.0,836.0,962.0,0.7851,0.81867,0.82169,116.0,962.0,836.0
ISU_ILCC,ISU-ILCC_G18C3.pkl,train,1701,4050,2349,dis1,False,first_cross,False,1701.0,0.78081,0.79328,0.87695,433.0,1682.0,2327.0,0.79783,0.81057,0.89606,607.0,1701.0,2353.0,0.79783,0.81057,0.89606,607.0,2353.0,1701.0
ISU_ILCC,ISU-ILCC_G18C2.pkl,val,1737,4062,2325,dis1,False,first_cross,False,1737.0,0.78677,0.79511,0.88706,576.0,1705.0,2356.0,0.79275,0.80116,0.89381,597.0,1737.0,2357.0,0.79275,0.80116,0.89381,597.0,2357.0,1737.0
ISU_ILCC,ISU-ILCC_G63C4.pkl,test,590,3667,3077,dis1,False,first_cross,False,590.0,0.79281,0.79322,0.80354,3.0,576.0,635.0,0.79995,0.80036,0.81077,9.0,590.0,641.0,0.79995,0.80036,0.81077,9.0,641.0,590.0
ISU_ILCC,ISU-ILCC_G55C3.pkl,test,738,7910,7172,dis1,False,first_cross,False,738.0,0.8016,0.80527,0.80518,18.0,757.0,757.0,0.79779,0.80144,0.80134,4.0,738.0,756.0,0.79779,0.80144,0.80134,4.0,756.0,738.0
ISU_ILCC,ISU-ILCC_G32C3.pkl,train,1593,7329,5736,repo,True,first_cross,False,1593.0,0.71752,0.83324,0.8549,186.0,1593.0,1914.0,0.70906,0.82342,0.84482,141.0,1593.0,1912.0,0.71752,0.83324,0.8549,186.0,1914.0,1593.0
ISU_ILCC,ISU-ILCC_G62C1.pkl,train,560,8929,8369,dis1,False,first_cross,False,560.0,0.80734,0.80871,0.81056,46.0,603.0,614.0,0.7996,0.80095,0.80279,5.0,560.0,570.0,0.7996,0.80095,0.80279,5.0,570.0,560.0
ISU_ILCC,ISU-ILCC_G33C1.pkl,val,1667,6453,4786,dis1,False,first_cross,False,1667.0,0.80389,0.84908,0.83219,66.0,1715.0,1811.0,0.79406,0.8387,0.82201,35.0,1667.0,1803.0,0.79406,0.8387,0.82201,35.0,1803.0,1667.0
ISU_ILCC,ISU-ILCC_G7C2.pkl,val,1166,2775,1609,dis1,False,first_cross,False,1166.0,0.79389,0.79612,0.82713,40.0,1155.0,1298.0,0.7985,0.80073,0.83192,64.0,1166.0,1303.0,0.7985,0.80073,0.83192,64.0,1303.0,1166.0
ISU_ILCC,ISU-ILCC_G52C1.pkl,train,646,2527,1881,dis1,False,first_cross,False,646.0,0.78793,0.79022,0.79336,0.0,611.0,623.0,0.79841,0.80074,0.80392,7.0,646.0,669.0,0.79841,0.80074,0.80392,7.0,669.0,646.0
ISU_ILCC,ISU-ILCC_G58C2.pkl,test,729,4047,3318,repo,True,first_cross,False,729.0,0.77802,0.83076,0.84441,190.0,729.0,934.0,0.77931,0.83214,0.84581,196.0,729.0,936.0,0.77802,0.83076,0.84441,190.0,934.0,729.0
ISU_ILCC,ISU-ILCC_G41C2.pkl,test,735,6628,5893,dis1,False,first_cross,False,735.0,0.7977,0.79882,0.80123,1.0,724.0,792.0,0.79918,0.80031,0.80272,1.0,735.0,792.0,0.79918,0.80031,0.80272,1.0,792.0,735.0
ISU_ILCC,ISU-ILCC_G33C3.pkl,test,2646,5985,3339,dis1,False,first_cross,False,2646.0,0.80309,0.80478,0.85551,40.0,2656.0,2930.0,0.79933,0.80101,0.8515,26.0,2646.0,2929.0,0.79933,0.80101,0.8515,26.0,2929.0,2646.0
ISU_ILCC,ISU-ILCC_G29C2.pkl,train,967,6560,5593,dis1,False,first_cross,False,967.0,0.81907,0.82096,0.81923,185.0,1152.0,1261.0,0.79892,0.80077,0.79908,0.0,967.0,967.0,0.79892,0.80077,0.79908,0.0,967.0,967.0
ISU_ILCC,ISU-ILCC_G2C1.pkl,val,1119,2566,1447,dis1,False,first_cross,False,1119.0,0.79895,0.8026,0.83495,90.0,1110.0,1293.0,0.79927,0.80291,0.83528,93.0,1119.0,1293.0,0.79927,0.80291,0.83528,93.0,1293.0,1119.0
ISU_ILCC,ISU-ILCC_G4C1.pkl,train,1271,2834,1563,dis1,False,first_cross,False,1271.0,0.79735,0.80016,0.82216,91.0,1269.0,1397.0,0.7988,0.80161,0.82365,106.0,1271.0,1404.0,0.7988,0.80161,0.82365,106.0,1404.0,1271.0
ISU_ILCC,ISU-ILCC_G32C1.pkl,val,1608,8273,6665,repo,True,first_cross,False,1608.0,0.71064,0.85753,0.87829,422.0,1608.0,2119.0,0.70245,0.84765,0.86817,388.0,1608.0,2114.0,0.71064,0.85753,0.87829,422.0,2119.0,1608.0
ISU_ILCC,ISU-ILCC_G7C1.pkl,train,1005,3033,2028,dis1,False,first_cross,False,1005.0,0.79471,0.80255,0.82543,26.0,944.0,1075.0,0.79763,0.8055,0.82847,36.0,1005.0,1166.0,0.79763,0.8055,0.82847,36.0,1166.0,1005.0
ISU_ILCC,ISU-ILCC_G44C4.pkl,train,1443,7304,5861,repo,True,first_cross,False,1443.0,0.69351,0.85612,0.86943,297.0,1443.0,1905.0,0.70529,0.87065,0.88419,365.0,1443.0,1916.0,0.69351,0.85612,0.86943,297.0,1905.0,1443.0
ISU_ILCC,ISU-ILCC_G13C2.pkl,train,906,3107,2201,dis1,False,first_cross,False,906.0,0.79408,0.79834,0.8147,29.0,861.0,1075.0,0.7983,0.80259,0.81903,68.0,906.0,1093.0,0.7983,0.80259,0.81903,68.0,1093.0,906.0
ISU_ILCC,ISU-ILCC_G4C2.pkl,train,1500,2794,1294,dis1,False,first_cross,False,1500.0,0.80015,0.80575,0.8307,75.0,1552.0,1962.0,0.79873,0.80433,0.82923,69.0,1500.0,1962.0,0.79873,0.80433,0.82923,69.0,1962.0,1500.0
ISU_ILCC,ISU-ILCC_G55C2.pkl,train,862,8625,7763,dis1,False,first_cross,False,862.0,0.81939,0.82368,0.83999,134.0,968.0,1049.0,0.79893,0.80311,0.81901,37.0,862.0,913.0,0.79893,0.80311,0.81901,37.0,913.0,862.0
ISU_ILCC,ISU-ILCC_G3C3.pkl,train,764,1770,1006,dis1,False,first_cross,False,764.0,0.79003,0.7951,0.79836,0.0,707.0,749.0,0.79961,0.80474,0.80804,16.0,764.0,811.0,0.79961,0.80474,0.80804,16.0,811.0,764.0
ISU_ILCC,ISU-ILCC_G27C1.pkl,val,665,8903,8238,dis1,False,first_cross,False,665.0,0.81893,0.82002,0.84115,169.0,781.0,874.0,0.79976,0.80083,0.82146,26.0,665.0,856.0,0.79976,0.80083,0.82146,26.0,856.0,665.0
ISU_ILCC,ISU-ILCC_G2C3.pkl,test,957,2546,1589,dis1,False,first_cross,False,957.0,0.79823,0.80009,0.83014,143.0,954.0,1282.0,0.79991,0.80178,0.83189,155.0,957.0,1282.0,0.79991,0.80178,0.83189,155.0,1282.0,957.0
ISU_ILCC,ISU-ILCC_G55C1.pkl,train,874,9788,8914,dis1,False,first_cross,False,874.0,0.81656,0.8201,0.8186,66.0,933.0,998.0,0.79916,0.80262,0.80116,3.0,874.0,881.0,0.79916,0.80262,0.80116,3.0,881.0,874.0
ISU_ILCC,ISU-ILCC_G2C4.pkl,test,1031,2787,1756,dis1,False,first_cross,False,1031.0,0.78359,0.78881,0.80296,2.0,890.0,1082.0,0.79799,0.80331,0.81772,49.0,1031.0,1295.0,0.79799,0.80331,0.81772,49.0,1295.0,1031.0
ISU_ILCC,ISU-ILCC_G55C4.pkl,val,786,9655,8869,dis1,False,first_cross,False,786.0,0.80833,0.81054,0.81818,57.0,825.0,852.0,0.79874,0.80093,0.80847,10.0,786.0,839.0,0.79874,0.80093,0.80847,10.0,839.0,786.0
ISU_ILCC,ISU-ILCC_G56C4.pkl,test,930,4672,3742,dis1,False,first_cross,False,930.0,0.81185,0.81652,0.82423,80.0,1010.0,1013.0,0.79828,0.80287,0.81045,14.0,930.0,983.0,0.79828,0.80287,0.81045,14.0,983.0,930.0
ISU_ILCC,ISU-ILCC_G44C2.pkl,train,1989,7742,5753,dis1,False,first_cross,False,1989.0,0.79661,0.79719,0.84511,18.0,1978.0,2061.0,0.79967,0.80026,0.84836,19.0,1989.0,2062.0,0.79967,0.80026,0.84836,19.0,2062.0,1989.0
ISU_ILCC,ISU-ILCC_G8C4.pkl,train,763,2345,1582,dis1,False,first_cross,False,763.0,0.79809,0.79986,0.80438,5.0,762.0,790.0,0.79969,0.80147,0.806,8.0,763.0,790.0,0.79969,0.80147,0.806,8.0,790.0,763.0
ISU_ILCC,ISU-ILCC_G50C2.pkl,train,2561,15269,12708,dis1,False,first_cross,False,2561.0,0.79862,0.80251,0.82881,31.0,2557.0,2727.0,0.79981,0.80372,0.83005,40.0,2561.0,2727.0,0.79981,0.80372,0.83005,40.0,2727.0,2561.0
ISU_ILCC,ISU-ILCC_G2C2.pkl,test,743,2610,1867,dis1,False,first_cross,False,743.0,0.79329,0.79604,0.82421,37.0,741.0,842.0,0.79978,0.80256,0.83096,63.0,743.0,846.0,0.79978,0.80256,0.83096,63.0,846.0,743.0
ISU_ILCC,ISU-ILCC_G12C4.pkl,train,2169,4920,2751,dis1,False,first_cross,False,2169.0,0.78634,0.79424,0.8294,22.0,1838.0,2627.0,0.79861,0.80663,0.84234,102.0,2169.0,2655.0,0.79861,0.80663,0.84234,102.0,2655.0,2169.0
ISU_ILCC,ISU-ILCC_G44C3.pkl,train,2144,6301,4157,dis1,False,first_cross,False,2144.0,0.79877,0.79923,0.83404,59.0,2142.0,2367.0,0.79961,0.80007,0.83492,64.0,2144.0,2367.0,0.79961,0.80007,0.83492,64.0,2367.0,2144.0
ISU_ILCC,ISU-ILCC_G58C3.pkl,train,1130,4332,3202,dis1,False,first_cross,False,1130.0,0.78897,0.79467,0.79547,0.0,1111.0,1122.0,0.7981,0.80386,0.80468,6.0,1130.0,1137.0,0.7981,0.80386,0.80468,6.0,1137.0,1130.0
ISU_ILCC,ISU-ILCC_G27C4.pkl,train,663,8837,8174,dis1,False,first_cross,False,663.0,0.82198,0.82301,0.83132,86.0,746.0,813.0,0.7999,0.8009,0.80898,17.0,663.0,700.0,0.7999,0.8009,0.80898,17.0,700.0,663.0
ISU_ILCC,ISU-ILCC_G58C4.pkl,test,1220,4209,2989,dis1,False,first_cross,False,1220.0,0.78595,0.79558,0.80921,12.0,1161.0,1235.0,0.79594,0.80569,0.81949,27.0,1220.0,1271.0,0.79594,0.80569,0.81949,27.0,1271.0,1220.0
ISU_ILCC,ISU-ILCC_G54C4.pkl,test,3005,9419,6414,dis1,False,first_cross,False,3005.0,0.79197,0.79641,0.8967,47.0,2998.0,3256.0,0.79727,0.80174,0.9027,59.0,3005.0,3258.0,0.79727,0.80174,0.9027,59.0,3258.0,3005.0
ISU_ILCC,ISU-ILCC_G4C3.pkl,train,1567,3024,1457,repo,True,first_cross,False,1567.0,0.79311,0.81269,0.82405,89.0,1567.0,2023.0,0.78934,0.80883,0.82014,45.0,1567.0,2020.0,0.79311,0.81269,0.82405,89.0,2023.0,1567.0
ISU_ILCC,ISU-ILCC_G34C3.pkl,train,2244,13646,11402,dis1,False,first_cross,False,2244.0,0.80715,0.81015,0.84481,93.0,2279.0,2409.0,0.79875,0.80171,0.83602,37.0,2244.0,2397.0,0.79875,0.80171,0.83602,37.0,2397.0,2244.0
ISU_ILCC,ISU-ILCC_G56C2.pkl,train,1019,4904,3885,dis1,False,first_cross,False,1019.0,0.80351,0.80865,0.81349,60.0,1045.0,1237.0,0.79864,0.80375,0.80857,22.0,1019.0,1108.0,0.79864,0.80375,0.80857,22.0,1108.0,1019.0
ISU_ILCC,ISU-ILCC_G7C4.pkl,train,1269,3538,2269,dis1,False,first_cross,False,1269.0,0.79682,0.80003,0.82298,46.0,1260.0,1439.0,0.79939,0.80261,0.82563,67.0,1269.0,1441.0,0.79939,0.80261,0.82563,67.0,1441.0,1269.0
ISU_ILCC,ISU-ILCC_G59C3.pkl,val,1371,13336,11965,repo,True,first_cross,False,1371.0,0.79353,0.94892,0.99859,1532.0,1371.0,3317.0,0.77532,0.92715,0.97568,1458.0,1371.0,3311.0,0.79353,0.94892,0.99859,1532.0,3317.0,1371.0
ISU_ILCC,ISU-ILCC_G3C1.pkl,test,886,1993,1107,dis1,False,first_cross,False,886.0,0.80163,0.8066,0.81552,55.0,919.0,947.0,0.79759,0.80253,0.81141,38.0,886.0,938.0,0.79759,0.80253,0.81141,38.0,938.0,886.0
ISU_ILCC,ISU-ILCC_G27C2.pkl,train,588,10367,9779,dis1,False,first_cross,False,588.0,0.81805,0.82155,0.81911,67.0,636.0,692.0,0.79981,0.80323,0.80085,1.0,588.0,590.0,0.79981,0.80323,0.80085,1.0,590.0,588.0
ISU_ILCC,ISU-ILCC_G1C4.pkl,train,2612,4596,1984,dis1,False,first_cross,False,2612.0,0.78144,0.78845,0.86793,36.0,2485.0,2780.0,0.79877,0.80594,0.88719,87.0,2612.0,2916.0,0.79877,0.80594,0.88719,87.0,2916.0,2612.0
ISU_ILCC,ISU-ILCC_G43C2.pkl,train,2042,13894,11852,dis1,False,first_cross,False,2042.0,0.80232,0.80561,0.8058,15.0,2051.0,2060.0,0.79959,0.80286,0.80306,6.0,2042.0,2049.0,0.79959,0.80286,0.80306,6.0,2049.0,2042.0
ISU_ILCC,ISU-ILCC_G10C4.pkl,val,1017,3912,2895,dis1,False,first_cross,False,1017.0,0.78844,0.79502,0.80748,15.0,882.0,1118.0,0.79738,0.80404,0.81664,53.0,1017.0,1118.0,0.79738,0.80404,0.81664,53.0,1118.0,1017.0
ISU_ILCC,ISU-ILCC_G56C1.pkl,test,1219,4840,3621,dis1,False,first_cross,False,1219.0,0.79692,0.80061,0.80235,1.0,1210.0,1323.0,0.79853,0.80223,0.80398,7.0,1219.0,1323.0,0.79853,0.80223,0.80398,7.0,1323.0,1219.0
ISU_ILCC,ISU-ILCC_G42C3.pkl,train,1185,13829,12644,dis1,False,first_cross,False,1185.0,0.82714,0.82985,0.85253,194.0,1369.0,1469.0,0.79951,0.80213,0.82405,29.0,1185.0,1308.0,0.79951,0.80213,0.82405,29.0,1308.0,1185.0
ISU_ILCC,ISU-ILCC_G54C1.pkl,val,3139,11093,7954,repo,True,first_cross,False,3139.0,0.79629,0.80556,0.89909,67.0,3139.0,3697.0,0.79839,0.80769,0.90147,75.0,3139.0,3697.0,0.79629,0.80556,0.89909,67.0,3697.0,3139.0
ISU_ILCC,ISU-ILCC_G40C3.pkl,train,16,8957,8941,dis1,False,first_cross,False,16.0,0.47912,0.71879,1.47464,3968.0,2.0,5386.0,0.55219,0.82842,1.69956,4423.0,16.0,5402.0,0.55219,0.82842,1.69956,4423.0,5402.0,16.0
ISU_ILCC,ISU-ILCC_G34C2.pkl,train,3109,16644,13535,dis1,False,first_cross,False,3109.0,0.58311,0.83845,0.86789,651.0,317.0,4055.0,0.58975,0.848,0.87777,783.0,3109.0,4376.0,0.58975,0.848,0.87777,783.0,4376.0,3109.0
ISU_ILCC,ISU-ILCC_G8C3.pkl,test,791,2902,2111,dis1,False,first_cross,False,791.0,0.78733,0.79191,0.79409,0.0,708.0,764.0,0.79983,0.80448,0.80671,11.0,791.0,812.0,0.79983,0.80448,0.80671,11.0,812.0,791.0
ISU_ILCC,ISU-ILCC_G34C4.pkl,val,2440,16586,14146,dis1,False,first_cross,False,2440.0,0.81112,0.81362,0.85257,161.0,2526.0,2622.0,0.79977,0.80223,0.84063,59.0,2440.0,2593.0,0.79977,0.80223,0.84063,59.0,2593.0,2440.0
ISU_ILCC,ISU-ILCC_G34C1.pkl,train,2593,13881,11288,repo,True,first_cross,False,2593.0,0.73262,0.85916,0.89084,410.0,2593.0,3414.0,0.7209,0.84542,0.87659,337.0,2593.0,3122.0,0.73262,0.85916,0.89084,410.0,3414.0,2593.0
ISU_ILCC,ISU-ILCC_G54C3.pkl,test,3107,10357,7250,dis1,False,first_cross,False,3107.0,0.78544,0.79102,0.88355,43.0,3058.0,3403.0,0.79993,0.8056,0.89984,92.0,3107.0,3635.0,0.79993,0.8056,0.89984,92.0,3635.0,3107.0
ISU_ILCC,ISU-ILCC_G41C3.pkl,train,781,8903,8122,dis1,False,first_cross,False,781.0,0.80427,0.8079,0.80668,31.0,808.0,817.0,0.79805,0.80166,0.80045,2.0,781.0,789.0,0.79805,0.80166,0.80045,2.0,789.0,781.0
ISU_ILCC,ISU-ILCC_G40C2.pkl,train,2739,9335,6596,dis1,False,first_cross,False,2739.0,0.80275,0.80595,0.88441,196.0,2862.0,3158.0,0.79933,0.80252,0.88064,174.0,2739.0,3157.0,0.79933,0.80252,0.88064,174.0,3157.0,2739.0
ISU_ILCC,ISU-ILCC_G43C4.pkl,train,2043,14465,12422,dis1,False,first_cross,False,2043.0,0.81063,0.81321,0.85775,136.0,2100.0,2376.0,0.79983,0.80237,0.84631,69.0,2043.0,2166.0,0.79983,0.80237,0.84631,69.0,2166.0,2043.0
ISU_ILCC,ISU-ILCC_G58C1.pkl,train,1521,5378,3857,dis1,False,first_cross,False,1521.0,0.79731,0.79977,0.82922,85.0,1509.0,1699.0,0.79936,0.80183,0.83136,101.0,1521.0,1706.0,0.79936,0.80183,0.83136,101.0,1706.0,1521.0
ISU_ILCC,ISU-ILCC_G50C1.pkl,train,3157,19073,15916,repo,True,first_cross,False,3157.0,0.62002,0.81907,0.85209,224.0,3157.0,3757.0,0.62544,0.82623,0.85955,312.0,3157.0,3761.0,0.62002,0.81907,0.85209,224.0,3757.0,3157.0
ISU_ILCC,ISU-ILCC_G41C4.pkl,train,799,10205,9406,dis1,False,first_cross,False,799.0,0.80691,0.80777,0.80861,21.0,821.0,821.0,0.7998,0.80065,0.80148,2.0,799.0,802.0,0.7998,0.80065,0.80148,2.0,802.0,799.0
ISU_ILCC,ISU-ILCC_G54C2.pkl,val,3323,11825,8502,dis1,False,first_cross,False,3323.0,0.78598,0.79215,0.89488,53.0,3284.0,3861.0,0.7996,0.80587,0.91039,80.0,3323.0,3863.0,0.7996,0.80587,0.91039,80.0,3863.0,3323.0
ISU_ILCC,ISU-ILCC_G49C1.pkl,val,342,11637,11295,dis1,False,first_cross,False,342.0,0.78679,0.78817,0.79546,0.0,322.0,326.0,0.79945,0.80085,0.80825,23.0,342.0,1181.0,0.79945,0.80085,0.80825,23.0,1181.0,342.0
ISU_ILCC,ISU-ILCC_G50C4.pkl,train,3151,19112,15961,repo,True,first_cross,False,3151.0,0.48672,0.85707,0.88998,435.0,3151.0,4116.0,0.48597,0.85574,0.88861,428.0,3151.0,4116.0,0.48672,0.85707,0.88998,435.0,4116.0,3151.0
ISU_ILCC,ISU-ILCC_G59C4.pkl,test,2512,20684,18172,dis1,False,first_cross,False,2512.0,0.8135,0.8161,0.86387,75.0,2528.0,3035.0,0.79903,0.80159,0.84851,33.0,2512.0,3030.0,0.79903,0.80159,0.84851,33.0,3030.0,2512.0
ISU_ILCC,ISU-ILCC_G49C3.pkl,train,4283,13673,9390,dis1,False,first_cross,False,4283.0,0.7726,0.77587,0.86837,98.0,3795.0,4929.0,0.79947,0.80286,0.89857,248.0,4283.0,5226.0,0.79947,0.80286,0.89857,248.0,5226.0,4283.0
ISU_ILCC,ISU-ILCC_G49C4.pkl,train,3713,10471,6758,dis1,False,first_cross,False,3713.0,0.78474,0.78579,0.85228,28.0,3558.0,4079.0,0.79981,0.80087,0.86864,55.0,3713.0,4319.0,0.79981,0.80087,0.86864,55.0,4319.0,3713.0
ISU_ILCC,ISU-ILCC_G49C2.pkl,val,2036,12010,9974,repo,True,first_cross,False,2036.0,0.64023,0.84872,0.87809,761.0,2036.0,3619.0,0.65029,0.86206,0.89188,987.0,2036.0,3867.0,0.64023,0.84872,0.87809,761.0,3619.0,2036.0
ISU_ILCC,ISU-ILCC_G6C1.pkl,val,3455,6223,2768,dis1,False,first_cross,False,3455.0,0.78042,0.78191,0.84942,66.0,2610.0,3817.0,0.7994,0.80094,0.87008,196.0,3455.0,3834.0,0.7994,0.80094,0.87008,196.0,3834.0,3455.0
ISU_ILCC,ISU-ILCC_G42C1.pkl,train,1700,13957,12257,dis1,False,first_cross,False,1700.0,0.82671,0.82763,0.85813,121.0,1803.0,1943.0,0.7999,0.80079,0.83031,26.0,1700.0,1931.0,0.7999,0.80079,0.83031,26.0,1931.0,1700.0
