subset,cell,chemistry,n_measured,boundary_branch,boundary_prefix_match,n_total,n_extrapolated,extrap_frac,pchip_changed,pchip_max_abs_diff,observed__knee_curvature_max_cycle,observed__knee_curvature_max_lifefrac,observed__knee_bilinear_cycle,observed__knee_bilinear_lifefrac,observed__knee_tangent_cross_cycle,observed__knee_tangent_cross_lifefrac,observed__curv_quad_coef_cycle,observed__curv_resid_signmean_cycle,observed__curv_slope_ratio_cycle,observed__curv_quad_coef_lifefrac,observed__curv_resid_signmean_lifefrac,observed__curv_slope_ratio_lifefrac,observed__eol_cycle,observed__n_points,observed__soh_first,observed__soh_last,observed__fade_rate_per_cycle,processed__knee_curvature_max_cycle,processed__knee_curvature_max_lifefrac,processed__knee_bilinear_cycle,processed__knee_bilinear_lifefrac,processed__knee_tangent_cross_cycle,processed__knee_tangent_cross_lifefrac,processed__curv_quad_coef_cycle,processed__curv_resid_signmean_cycle,processed__curv_slope_ratio_cycle,processed__curv_quad_coef_lifefrac,processed__curv_resid_signmean_lifefrac,processed__curv_slope_ratio_lifefrac,processed__eol_cycle,processed__n_points,processed__soh_first,processed__soh_last,processed__fade_rate_per_cycle
RWTH,RWTH_009.pkl,NMC,632,TRUNCATED_AT_EOL,1,632,0,0.0,1,1.668e-02,331.0,0.521259842519685,222.42211055276383,0.35027104024057293,77.8738832052327,0.12263603654367354,2.389747212791333e-07,-0.12658227848101267,1.8555645465417399,0.09636058198778116,-0.12658227848101267,1.8555645465417492,635.0,632,0.9594362180860461,0.7990045801878188,0.00025304674747354453,598.0,0.9417322834645669,217.3246231155779,0.342243500969414,142.07545050617577,0.22374086693885947,2.5079915527885124e-07,-0.21835443037974683,1.9434092418338171,0.10112848938731726,-0.21835443037974683,1.943409241833823,635.0,632,0.9562875118828508,0.7990045801878188,0.00024808033390383587
RWTH,RWTH_010.pkl,NMC,700,TRUNCATED_AT_EOL,1,700,0,0.0,1,1.560e-02,294.0,0.41761363636363635,206.95427135678395,0.2939691354499772,209.9112189046804,0.2981693450350574,2.1858613506401095e-07,0.04857142857142857,1.9649500606970474,0.10833478591588482,0.04857142857142857,1.964950060697054,704.0,700,0.9620767198596596,0.8005366414742937,0.00022978674023522885,295.0,0.4190340909090909,156.08391959798996,0.22171011306532665,195.36943931376902,0.27751340811614916,2.196396948284092e-07,0.014285714285714285,1.951271195874877,0.10885694699207735,0.014285714285714285,1.9512711958748732,704.0,700,0.9644718561166822,0.8005366414742937,0.00023319376193796368
RWTH,RWTH_011.pkl,NMC,673,TRUNCATED_AT_EOL,1,673,0,0.0,1,2.427e-02,296.0,0.43722304283604135,144.6924623115578,0.21372594137600856,175.99070865093802,0.25995673360552146,2.2993519559191548e-07,0.007429420505200594,1.9729943989696648,0.10538596826044662,0.007429420505200594,1.9729943989696617,677.0,673,0.956066447295743,0.8010433584902482,0.0002293240958661165,492.0,0.7267355982274741,226.2201005025126,0.33415081314994477,161.03926494875802,0.23787188323302513,2.5015932058175735e-07,-0.1352154531946508,2.134016677719512,0.114655271242916,-0.1352154531946508,2.1340166777195106,677.0,673,0.947171518566877,0.7982548481811115,0.00022029093252332174
RWTH,RWTH_012.pkl,NMC,782,TRUNCATED_AT_EOL,1,782,0,0.0,1,2.583e-02,338.0,0.4300254452926209,136.30402010050253,0.17341478384287853,210.36407070361957,0.2676387667984982,1.2193114116791366e-07,-0.05115089514066496,1.5856097966881182,0.0753285712889739,-0.05115089514066496,1.5856097966881229,786.0,782,0.9656256924491876,0.8012595912272715,0.00020938356843556188,647.0,0.8231552162849872,158.39447236180905,0.20151968493868835,207.85569523483485,0.2644474494081868,1.394432620533471e-07,-0.04092071611253197,1.700723687698007,0.08614748952351103,-0.04092071611253197,1.7007236876980023,786.0,782,0.9635259817499312,0.7980237688565621,0.0002108308444501517
RWTH,RWTH_013.pkl,NMC,704,TRUNCATED_AT_EOL,1,704,0,0.0,1,1.165e-02,296.0,0.4180790960451977,142.75527638190957,0.20163174630213215,198.7085532624066,0.2806617983932297,1.721617304671871e-07,0.05397727272727273,1.714306544285145,0.08629847766090344,0.05397727272727273,1.7143065442851482,708.0,704,0.9588698033264542,0.7997208439087224,0.00022510461020895583,292.0,0.4124293785310734,145.59748743718595,0.20564616869659033,190.23953041014042,0.26869990170923785,1.7083604580263835e-07,0.04261363636363636,1.6954554596976448,0.08563395966321256,0.04261363636363636,1.695455459697643,708.0,704,0.9570791451136472,0.7997208439087224,0.00022257185460385399
RWTH,RWTH_014.pkl,NMC,582,TRUNCATED_AT_EOL,1,582,0,0.0,1,2.414e-02,334.0,0.5709401709401709,209.65527638190954,0.35838508783232403,171.06306381577383,0.2924154937021775,3.5068849490232627e-07,-0.14432989690721648,2.1416745189291744,0.12001437016794798,-0.14432989690721648,2.141674518929174,585.0,582,0.9603914541818531,0.8015759349757852,0.00027194438220217115,473.0,0.8085470085470086,214.3507537688442,0.3664115449040072,186.38503439576596,0.3186068964030187,3.759822489265392e-07,-0.14776632302405499,2.3472312572778544,0.12867052513888544,-0.14776632302405499,2.3472312572778526,585.0,582,0.9620244502533607,0.8007505738726811,0.0002761538979121226
RWTH,RWTH_015.pkl,NMC,763,TRUNCATED_AT_EOL,1,763,0,0.0,1,1.541e-02,293.0,0.3820078226857888,129.9497487437186,0.16942600879233194,194.40189112410016,0.25345748516831834,1.2184500009487615e-07,-0.04849279161205767,1.4571229330739484,0.07168007326081495,-0.04849279161205767,1.4571229330739603,767.0,763,0.9694050884423602,0.7990383192206358,0.00022241092587692472,342.0,0.44589308996088656,133.02914572864321,0.17344086796433275,190.8177480566281,0.24878454766183583,1.2470671022140627e-07,-0.0563564875491481,1.4651931618887264,0.07336358584944143,-0.0563564875491481,1.465193161888719,767.0,763,0.9747108432785363,0.7990383192206358,0.00022933749877010503
RWTH,RWTH_016.pkl,NMC,744,TRUNCATED_AT_EOL,1,744,0,0.0,1,1.503e-02,343.0,0.4585561497326203,135.7603015075377,0.181497729288152,241.8385716178073,0.3233135984195285,1.4724214472428428e-07,-0.09408602150537634,1.5492853298091465,0.08238256894181427,-0.09408602150537634,1.5492853298091478,748.0,744,0.9668953374964006,0.7985550194337834,0.00022535517812934027,343.0,0.4585561497326203,141.76633165829148,0.18952718136135224,235.71937874161281,0.31513285928023105,1.496519664184022e-07,-0.051075268817204304,1.5472575076882786,0.08373087381896262,-0.051075268817204304,1.5472575076882702,748.0,744,0.9752808376832879,0.7985550194337834,0.00023658074732196051
RWTH,RWTH_017.pkl,NMC,630,TRUNCATED_AT_EOL,1,630,0,0.0,1,1.821e-02,297.0,0.46919431279620855,132.79899497487438,0.20979304103455668,55.28403579007513,0.0873365494313983,2.367245365582842e-07,0.06031746031746032,1.6031186251609584,0.09485291782900131,0.06031746031746032,1.6031186251609597,633.0,630,0.9694106525897475,0.8002207188898015,0.00026770559129738283,297.0,0.46919431279620855,135.3396984924623,0.213806790667397,102.77888764920043,0.16236791097819972,2.4278412651672524e-07,0.06031746031746032,1.611889828436192,0.09728092886985897,0.06031746031746032,1.6118898284361918,633.0,630,0.976449469695654,0.7990496791895565,0.0002806958710539518
RWTH,RWTH_018.pkl,NMC,682,TRUNCATED_AT_EOL,1,682,0,0.0,1,3.017e-02,541.0,0.7886297376093294,229.21859296482415,0.3341378906192772,203.77591261820032,0.29704943530349903,2.9035665953528826e-07,-0.03225806451612903,2.556832004804692,0.13664068255066994,-0.03225806451612903,2.556832004804673,686.0,682,0.9598910886539674,0.7985576558675022,0.00023552325954228509,484.0,0.7055393586005831,240.23366834170855,0.35019485181007076,178.04380361273175,0.2595390723217664,3.0265255301855465e-07,-0.13196480938416422,2.6076095656205935,0.14242708084032157,-0.13196480938416422,2.6076095656205895,686.0,682,0.948010713126707,0.7985576558675022,0.00021817964563387575
RWTH,RWTH_019.pkl,NMC,588,TRUNCATED_AT_EOL,1,588,0,0.0,1,2.636e-02,300.0,0.5076142131979695,211.79899497487438,0.35837393396763856,168.56667731813664,0.2852228042608065,3.3994679124639445e-07,-0.10204081632653061,2.061464236347109,0.11873695519332751,-0.10204081632653061,2.0614642363471076,591.0,588,0.9676398430423735,0.7992254073395465,0.0002854481961064864,157.0,0.2656514382402707,218.9145728643216,0.3704138288736406,194.48964708170084,0.3290856972617611,3.6639832504449206e-07,-0.08843537414965986,2.2698739962224908,0.12797597336985966,-0.08843537414965986,2.26987399622248,591.0,588,0.9540747741628088,0.7992254073395465,0.00026245655393773276
RWTH,RWTH_020.pkl,NMC,699,TRUNCATED_AT_EOL,1,699,0,0.0,1,2.788e-02,444.0,0.631578947368421,212.30552763819097,0.3019993280770853,179.20291462319784,0.25491168509700973,2.421132033906977e-07,-0.004291845493562232,2.256774108484426,0.11965452413451531,-0.004291845493562232,2.256774108484424,703.0,699,0.9609506128132439,0.7998769363094487,0.00022944968162933794,627.0,0.8918918918918919,229.2381909547739,0.3260856201348135,161.72294365578912,0.23004686153028325,2.64240979541562e-07,-0.11587982832618025,2.417820293462766,0.13059027025825626,-0.11587982832618025,2.417820293462753,703.0,699,0.9519096546679221,0.7998769363094487,0.00021657082387246926
RWTH,RWTH_021.pkl,NMC,617,TRUNCATED_AT_EOL,1,617,0,0.0,1,2.526e-02,299.0,0.482258064516129,135.06482412060302,0.21784649051710164,111.72532317294343,0.18020213414990877,2.881942803618221e-07,-0.10210696920583469,1.8959537200751637,0.11078188137108674,-0.10210696920583469,1.8959537200751655,620.0,617,0.9668148486890077,0.7985166139158585,0.00027188729365613766,470.0,0.7580645161290323,149.99547738693468,0.24192818933376561,143.6587282860907,0.23170762626788824,3.219458262401837e-07,-0.2025931928687196,2.189852277964343,0.12375597560672591,-0.2025931928687196,2.18985227796435,620.0,617,0.9646630522934858,0.7985166139158585,0.00026841104745981795
RWTH,RWTH_022.pkl,NMC,619,TRUNCATED_AT_EOL,1,619,0,0.0,1,1.731e-02,339.0,0.545016077170418,145.48391959798997,0.23389697684564303,78.8960812241883,0.12684257431541526,2.5419786574224075e-07,0.1050080775444265,1.6797416810531067,0.09834508708982145,0.1050080775444265,1.679741681053109,622.0,619,0.9663171381966233,0.8007305101938192,0.00026664513365991,299.0,0.4807073954983923,147.98040201005026,0.23791061416406795,128.88042182624937,0.20720325052451669,2.6057292050254916e-07,0.09531502423263329,1.689232062219783,0.100811493775711,0.09531502423263329,1.6892320622197898,622.0,619,0.9734409199130115,0.800199985233635,0.0002789709093065644
RWTH,RWTH_023.pkl,NMC,726,TRUNCATED_AT_EOL,1,726,0,0.0,1,2.433e-02,543.0,0.7438356164383562,220.43266331658293,0.30196255248846976,167.5513454462692,0.22952239102228658,1.9289752392665354e-07,0.03856749311294766,2.0573757958078844,0.10279509050051462,0.03856749311294766,2.057375795807867,730.0,726,0.9617231644271544,0.8007517592592612,0.00022081125537433912,353.0,0.48356164383561645,238.0165829145729,0.3260501135816067,163.70073779545186,0.22424758602116693,2.1221525436538528e-07,-0.04132231404958678,2.1996417866145004,0.11308950905131396,-0.04132231404958678,2.1996417866144853,730.0,726,0.9660865059879495,0.8007517592592612,0.0002267966347444284
RWTH,RWTH_024.pkl,NMC,765,TRUNCATED_AT_EOL,1,765,0,0.0,1,1.904e-02,544.0,0.7074122236671001,136.46130653266331,0.17745293437277415,154.02437010083068,0.2002917686616784,1.2682435740367647e-07,0.009150326797385621,1.6702610189531195,0.07499897881859616,0.009150326797385621,1.6702610189531073,769.0,765,0.9567585215213419,0.8003822708187848,0.00020361490976895458,497.0,0.64629388816645,148.81105527638192,0.1935124255869726,164.17313305977535,0.21348911971362206,1.397654511799374e-07,-0.027450980392156862,1.7576826730215938,0.08265183697521851,-0.027450980392156862,1.7576826730215869,769.0,765,0.9531953412091493,0.8003822708187848,0.00019897535207078713
RWTH,RWTH_025.pkl,NMC,710,TRUNCATED_AT_EOL,1,710,0,0.0,1,2.191e-02,492.0,0.6890756302521008,221.34924623115583,0.3100129499035796,236.95643490191424,0.3318717575657062,1.9924840350310508e-07,0.014084507042253521,1.8994018320791808,0.10157603911227027,0.014084507042253521,1.899401832079193,714.0,710,0.9648229201369345,0.7991161546126376,0.00023240780578442758,493.0,0.6904761904761905,227.08190954773872,0.31804189012288336,222.87923135876292,0.31215578621675477,2.145035690108547e-07,-0.08169014084507042,1.982669123564869,0.10935306146745703,-0.08169014084507042,1.9826691235648681,714.0,710,0.9714695305603304,0.8002448675429042,0.00024014679245080802
RWTH,RWTH_026.pkl,NMC,579,TRUNCATED_AT_EOL,1,579,0,0.0,1,1.758e-02,532.0,0.9125214408233276,218.29949748743718,0.37444167665083566,204.19082134077516,0.35024154603906543,3.936781956835297e-07,-0.2504317789291883,2.4211281524784036,0.1338068882526844,-0.2504317789291883,2.4211281524784054,583.0,579,0.9655010602099858,0.7973465873562944,0.00028892521108881693,503.0,0.8627787307032591,220.63919597989948,0.3784548816121775,214.49918641516334,0.3679231327875872,4.018732963021582e-07,-0.3022452504317789,2.49564820725616,0.13659231280684928,-0.3022452504317789,2.4956482072561696,583.0,579,0.957275839207564,0.7973465873562944,0.0002747925289540715
RWTH,RWTH_027.pkl,NMC,585,TRUNCATED_AT_EOL,1,585,0,0.0,1,1.960e-02,533.0,0.9049235993208828,218.17587939698493,0.3704174522869014,210.5702117672594,0.3575046040191161,3.5976115746020227e-07,-0.24444444444444444,2.4033401350750925,0.12480870050725067,-0.24444444444444444,2.4033401350751067,589.0,585,0.9571085374967668,0.7999521954554226,0.00026727269054650375,555.0,0.9422750424448217,151.9889447236181,0.25804574655962326,222.56199598182084,0.37786416974842246,3.6584608983492335e-07,-0.28547008547008546,2.4557243354732203,0.12691969133162131,-0.28547008547008546,2.4557243354732305,589.0,585,0.9571085374967668,0.7999521954554226,0.00026727269054650375
RWTH,RWTH_028.pkl,NMC,611,TRUNCATED_AT_EOL,1,611,0,0.0,1,1.908e-02,192.0,0.3121951219512195,114.23517587939699,0.18574825346243412,70.98209411021143,0.11541803920359583,1.941262437754678e-07,-0.24058919803600654,1.6606438660397391,0.0734233985519786,-0.24058919803600654,1.6606438660397382,615.0,611,0.9564416228018712,0.8004236304340118,0.00025410096476850065,490.0,0.7967479674796748,116.7035175879397,0.18976181721616212,88.47393398901755,0.1438600552666952,1.943619601549447e-07,-0.2733224222585925,1.6530819085383017,0.07351255237960734,-0.2733224222585925,1.6530819085382924,615.0,611,0.9600716745342643,0.7980374888333087,0.0002638993252458561
RWTH,RWTH_029.pkl,NMC,647,TRUNCATED_AT_EOL,1,647,0,0.0,1,1.806e-02,331.0,0.5084485407066052,115.64824120603015,0.17764706790480822,,,1.6545571970244337e-07,-0.16846986089644514,1.5635179695830013,0.07012029946561564,-0.16846986089644514,1.5635179695829995,651.0,647,0.9634821133158711,0.8000681632634478,0.0002514060770037282,496.0,0.7619047619047619,126.10050251256284,0.19370276883650206,,,1.7908052935508394e-07,-0.2117465224111283,1.6419826314706074,0.07589450742121366,-0.2117465224111283,1.6419826314705972,651.0,647,0.9572183994031516,0.7996703376400895,0.00024238163348163388
RWTH,RWTH_030.pkl,NMC,682,TRUNCATED_AT_EOL,1,682,0,0.0,1,2.306e-02,457.0,0.6661807580174927,204.43467336683418,0.29800972793999153,232.0538894909055,0.3382709759342646,2.186161244261428e-07,0.002932551319648094,1.8290970106066673,0.10287987369044477,0.002932551319648094,1.8290970106066673,686.0,682,0.9658935299272786,0.7983323862838592,0.00024461480823856856,617.0,0.8994169096209913,160.3743718592965,0.23378188317681706,213.2482092373202,0.3108574478678137,2.3707638477936985e-07,-0.11143695014662756,1.940331910985957,0.11156719837163193,-0.11143695014662756,1.9403319109859511,686.0,682,0.9654071983319642,0.7983323862838592,0.00024390483510672268
RWTH,RWTH_031.pkl,NMC,718,TRUNCATED_AT_EOL,1,718,0,0.0,1,2.031e-02,410.0,0.5678670360110804,142.6638190954774,0.19759531730675542,207.84494689620118,0.28787388766786864,1.6558367464791662e-07,0.027855153203342618,1.6993555028316267,0.08631612025516304,0.027855153203342618,1.6993555028316052,722.0,718,0.9645888307847726,0.7992275338973522,0.00022934992633484106,350.0,0.48476454293628807,151.35929648241208,0.2096389147955846,191.95967022859534,0.26587211943018746,1.6578186898162666e-07,0.0,1.6846608729968366,0.08641943579021542,0.0,1.6846608729968346,722.0,718,0.9662486459772873,0.7992275338973522,0.00023165202785011802
RWTH,RWTH_032.pkl,NMC,671,TRUNCATED_AT_EOL,1,671,0,0.0,1,2.498e-02,413.0,0.6118518518518519,203.87738693467338,0.30204057323655314,173.4697978397671,0.25699229309595123,2.529342474791909e-07,-0.007451564828614009,1.97328478973987,0.11524316650770505,-0.007451564828614009,1.9732847897398555,675.0,671,0.9662502830414882,0.7975419118606207,0.0002503091560546995,462.0,0.6844444444444444,201.16783919597992,0.29802642843848876,151.46614171749445,0.2243942840259177,2.679617390736985e-07,-0.028315946348733235,2.116714677851981,0.12209006736545129,-0.028315946348733235,2.1167146778519763,675.0,671,0.9685674255097375,0.7975419118606207,0.00025374705289186463
RWTH,RWTH_033.pkl,NMC,736,TRUNCATED_AT_EOL,1,736,0,0.0,1,2.497e-02,409.0,0.5527027027027027,202.6467336683417,0.27384693738965094,247.19023174328044,0.3340408537071357,1.6833723187536035e-07,-0.07880434782608696,1.731650475469602,0.09218146817494816,-0.07880434782608696,1.7316504754695996,740.0,736,0.9681255646983904,0.7992142389248036,0.00022856742323895373,473.0,0.6391891891891892,155.11306532663318,0.2096122504413962,231.43864235699547,0.3127549221040479,1.6821121701770512e-07,-0.13043478260869565,1.6990116869036471,0.09211246243889441,-0.13043478260869565,1.6990116869036178,740.0,736,0.9625790344518484,0.7988161699055513,0.00022160062861474586
RWTH,RWTH_034.pkl,NMC,668,TRUNCATED_AT_EOL,1,668,0,0.0,1,3.053e-02,381.0,0.5661218424962853,149.24522613065326,0.221761108663675,206.4749660408131,0.30679786930284264,2.178353921823157e-07,-0.12574850299401197,1.8155819930563488,0.0986639663457435,-0.12574850299401197,1.8155819930563508,673.0,668,0.9566585462055898,0.7930457912208196,0.00024347136158447936,328.0,0.487369985141159,222.18592964824123,0.33014254033914003,210.29229557055413,0.3124699785595158,2.530709571197971e-07,-0.11377245508982035,2.0985037502803845,0.11462317553731098,-0.11377245508982035,2.098503750280367,673.0,668,0.9540609472245589,0.7930457912208196,0.00023960588691032632
RWTH,RWTH_035.pkl,NMC,674,TRUNCATED_AT_EOL,1,674,0,0.0,1,3.165e-02,295.0,0.43446244477172313,207.80703517587943,0.30604865268907133,220.4550028910759,0.32467599836682753,2.1086191232159488e-07,-0.08011869436201781,1.7860185558477186,0.0972159869186608,-0.08011869436201781,1.786018555847707,679.0,674,0.9623545289610765,0.7962315753612277,0.00024501910560449685,634.0,0.9337260677466863,226.88643216080405,0.3341479118715818,176.7125113162062,0.2602540667396262,2.283539171635868e-07,-0.10089020771513353,1.9203669159430345,0.10528051832301728,-0.10089020771513353,1.9203669159430328,679.0,674,0.9566512549602808,0.7962315753612277,0.0002366071970487509
RWTH,RWTH_036.pkl,NMC,715,TRUNCATED_AT_EOL,1,715,0,0.0,1,3.007e-02,678.0,0.9416666666666667,145.16130653266333,0.20161292573981018,311.62000841759783,0.43280556724666364,1.6782112405774632e-07,-0.22797202797202798,1.6634626920488398,0.08699847071153943,-0.22797202797202798,1.6634626920488367,720.0,715,0.9611459003130167,0.8023848806813665,0.00022080809406349128,623.0,0.8652777777777778,156.72311557788944,0.21767099385817978,296.2327515434536,0.4114343771436856,1.8471516872882254e-07,-0.24475524475524477,1.7571927058753198,0.09575634346902755,-0.24475524475524477,1.757192705875324,720.0,715,0.9596328076624803,0.8023848806813665,0.0002187036536594072
RWTH,RWTH_037.pkl,NMC,681,TRUNCATED_AT_EOL,1,681,0,0.0,1,3.050e-02,380.0,0.5547445255474452,146.3929648241206,0.21371235740747535,202.16964337199644,0.29513816550656413,2.277906697586488e-07,-0.06020558002936858,1.8174015079882564,0.10688507701750397,-0.06020558002936858,1.8174015079882762,685.0,681,0.9678829734649701,0.7978403112424884,0.0002486003833662013,364.0,0.5313868613138686,198.63819095477388,0.28998276051791805,181.82512289073685,0.2654381356069151,2.553238602824488e-07,-0.09544787077826726,1.9937530083367434,0.11980433834103406,-0.09544787077826726,1.9937530083367656,685.0,681,0.9738893161851823,0.7978403112424884,0.000257381586173529
RWTH,RWTH_038.pkl,NMC,514,TRUNCATED_AT_EOL,1,514,0,0.0,1,2.701e-02,458.0,0.8841698841698842,104.65979899497489,0.20204594400574302,,,2.1172557522512375e-07,-0.0311284046692607,1.5284503361857833,0.056811053246703956,-0.0311284046692607,1.528450336185783,518.0,514,0.9637196250234544,0.7989317987831422,0.00031873854205089397,171.0,0.3301158301158301,110.89497487437187,0.21408296307793798,,,2.403537692475316e-07,-0.11284046692607004,1.608045935786277,0.06449268477957083,-0.11284046692607004,1.6080459357862766,518.0,514,0.9667626281119257,0.7989317987831422,0.0003246244281020957
RWTH,RWTH_039.pkl,NMC,542,TRUNCATED_AT_EOL,1,542,0,0.0,1,2.598e-02,457.0,0.836996336996337,110.27386934673368,0.2019667936753364,,,1.7342910789138463e-07,-0.04059040590405904,1.428022844671682,0.05170199192815077,-0.04059040590405904,1.428022844671679,546.0,542,0.9709106539676495,0.7998008170024803,0.00031396300360581514,333.0,0.6098901098901099,116.84673366834171,0.21400500671857456,,,1.9761106155881203e-07,-0.11808118081180811,1.5038078265439294,0.05891101922767047,-0.11808118081180811,1.503807826543934,546.0,542,0.9516387342684711,0.7994657684782988,0.00027921645099114194
